longitude,latitude,year,count
131.5,-28.0,2024.0,6
131.5,-27.0,2020.0,1
131.5,-26.0,2023.0,1
131.5,-25.0,2022.0,25
131.5,-24.5,2022.0,7
131.5,-24.5,2024.0,1
131.5,-24.0,2021.0,2
131.5,-24.0,2022.0,25
131.5,-23.5,2021.0,1
131.5,-23.5,2022.0,27
131.5,-23.5,2023.0,11
131.5,-23.0,2021.0,4
131.5,-23.0,2022.0,25
131.5,-23.0,2023.0,15
131.5,-22.5,2022.0,2
131.5,-22.5,2023.0,28
131.5,-22.0,2022.0,1
131.5,-22.0,2023.0,23
131.5,-22.0,2024.0,2
131.5,-21.5,2022.0,16
131.5,-21.5,2023.0,24
131.5,-21.5,2024.0,11
131.5,-21.0,2022.0,26
131.5,-21.0,2023.0,89
131.5,-21.0,2024.0,3
131.5,-20.5,2023.0,62
131.5,-20.5,2024.0,22
131.5,-20.0,2024.0,1
131.5,-19.5,2021.0,1
131.5,-19.5,2024.0,2
131.5,-19.0,2023.0,55
131.5,-19.0,2024.0,4
131.5,-18.5,2021.0,1
131.5,-18.5,2023.0,6
131.5,-18.5,2024.0,1
131.5,-18.0,2022.0,1
131.5,-18.0,2023.0,22
131.5,-18.0,2024.0,8
131.5,-17.5,2022.0,3
131.5,-17.5,2023.0,11
131.5,-17.5,2024.0,19
131.5,-17.0,2024.0,18
131.5,-16.5,2021.0,2
131.5,-16.5,2024.0,5
131.5,-16.0,2021.0,1
131.5,-16.0,2022.0,6
131.5,-16.0,2024.0,22
131.5,-15.5,2022.0,15
131.5,-15.5,2023.0,10
131.5,-15.5,2024.0,10
131.5,-15.0,2021.0,2
131.5,-15.0,2022.0,22
131.5,-15.0,2023.0,6
131.5,-15.0,2024.0,2
131.5,-14.5,2020.0,16
131.5,-14.5,2021.0,15
131.5,-14.5,2022.0,11
131.5,-14.5,2023.0,3
131.5,-14.5,2024.0,5
131.5,-14.0,2020.0,3
131.5,-14.0,2021.0,16
131.5,-14.0,2022.0,14
131.5,-14.0,2023.0,27
131.5,-14.0,2024.0,10
131.5,-13.5,2020.0,11
131.5,-13.5,2021.0,5
131.5,-13.5,2022.0,5
131.5,-13.5,2023.0,3
131.5,-13.5,2024.0,26
131.5,-13.0,2020.0,5
131.5,-13.0,2021.0,4
131.5,-13.0,2022.0,4
131.5,-13.0,2023.0,8
131.5,-13.0,2024.0,4
131.5,-12.5,2020.0,7
131.5,-12.5,2021.0,4
131.5,-12.5,2022.0,3
131.5,-12.5,2023.0,4
131.5,-11.5,2020.0,3
131.5,-11.5,2021.0,14
131.5,-11.5,2023.0,16
132.0,-31.5,2023.0,1
132.0,-30.5,2024.0,10
132.0,-26.5,2023.0,4
132.0,-25.5,2022.0,5
132.0,-25.0,2022.0,1
132.0,-24.5,2022.0,7
132.0,-24.0,2021.0,13
132.0,-24.0,2022.0,13
132.0,-23.5,2021.0,8
132.0,-23.5,2022.0,15
132.0,-23.5,2023.0,6
132.0,-23.0,2022.0,5
132.0,-23.0,2023.0,29
132.0,-22.5,2021.0,2
132.0,-22.5,2022.0,65
132.0,-22.5,2023.0,3
132.0,-22.0,2022.0,1
132.0,-22.0,2023.0,20
132.0,-21.5,2022.0,15
132.0,-21.5,2023.0,35
132.0,-21.5,2024.0,8
132.0,-21.0,2023.0,84
132.0,-20.5,2023.0,152
132.0,-20.0,2023.0,14
132.0,-20.0,2024.0,9
132.0,-19.5,2023.0,42
132.0,-19.5,2024.0,2
132.0,-19.0,2023.0,100
132.0,-19.0,2024.0,9
132.0,-18.5,2023.0,16
132.0,-18.5,2024.0,8
132.0,-18.0,2023.0,5
132.0,-17.5,2022.0,1
132.0,-17.5,2024.0,2
132.0,-16.5,2021.0,11
132.0,-16.5,2023.0,3
132.0,-16.5,2024.0,1
132.0,-16.0,2021.0,6
132.0,-16.0,2022.0,35
132.0,-16.0,2023.0,7
132.0,-15.5,2020.0,1
132.0,-15.5,2021.0,14
132.0,-15.5,2022.0,13
132.0,-15.5,2023.0,10
132.0,-15.5,2024.0,3
132.0,-15.0,2021.0,12
132.0,-15.0,2022.0,35
132.0,-15.0,2024.0,30
132.0,-14.5,2020.0,16
132.0,-14.5,2021.0,7
132.0,-14.5,2022.0,6
132.0,-14.5,2023.0,1
132.0,-14.5,2024.0,28
132.0,-14.0,2020.0,10
132.0,-14.0,2021.0,14
132.0,-14.0,2022.0,8
132.0,-14.0,2023.0,9
132.0,-14.0,2024.0,17
132.0,-13.5,2020.0,23
132.0,-13.5,2021.0,19
132.0,-13.5,2022.0,12
132.0,-13.5,2023.0,7
132.0,-13.5,2024.0,17
132.0,-13.0,2020.0,18
132.0,-13.0,2021.0,5
132.0,-13.0,2022.0,13
132.0,-13.0,2023.0,6
132.0,-13.0,2024.0,12
132.0,-12.5,2020.0,1
132.0,-12.5,2022.0,6
132.0,-12.5,2023.0,8
132.0,-12.5,2024.0,13
132.0,-12.0,2022.0,1
132.0,-11.5,2020.0,5
132.0,-11.5,2021.0,1
132.0,-11.5,2022.0,2
132.0,-11.5,2023.0,5
132.0,-11.0,2023.0,1
132.0,-11.0,2024.0,1
132.5,-31.0,2020.0,12
132.5,-26.5,2023.0,4
132.5,-26.0,2023.0,5
132.5,-25.5,2023.0,15
132.5,-24.5,2022.0,5
132.5,-24.0,2021.0,1
132.5,-24.0,2022.0,26
132.5,-24.0,2023.0,1
132.5,-23.5,2022.0,2
132.5,-23.5,2023.0,15
132.5,-23.0,2022.0,3
132.5,-23.0,2023.0,4
132.5,-22.5,2021.0,7
132.5,-22.5,2022.0,12
132.5,-22.5,2023.0,42
132.5,-22.0,2022.0,6
132.5,-22.0,2023.0,13
132.5,-22.0,2024.0,14
132.5,-21.5,2022.0,12
132.5,-21.5,2023.0,9
132.5,-21.5,2024.0,55
132.5,-21.0,2022.0,8
132.5,-21.0,2023.0,139
132.5,-21.0,2024.0,19
132.5,-20.5,2023.0,163
132.5,-20.0,2023.0,43
132.5,-19.5,2023.0,86
132.5,-19.0,2023.0,118
132.5,-19.0,2024.0,3
132.5,-18.5,2024.0,28
132.5,-18.0,2023.0,3
132.5,-18.0,2024.0,38
132.5,-17.5,2021.0,4
132.5,-17.5,2022.0,16
132.5,-17.5,2024.0,17
132.5,-17.0,2021.0,2
132.5,-17.0,2024.0,15
132.5,-16.5,2021.0,5
132.5,-16.5,2022.0,2
132.5,-16.5,2024.0,1
132.5,-16.0,2021.0,3
132.5,-16.0,2022.0,2
132.5,-16.0,2024.0,4
132.5,-15.0,2021.0,2
132.5,-15.0,2022.0,27
132.5,-15.0,2023.0,15
132.5,-15.0,2024.0,27
132.5,-14.5,2020.0,1
132.5,-14.5,2021.0,9
132.5,-14.5,2022.0,4
132.5,-14.5,2023.0,3
132.5,-14.5,2024.0,6
132.5,-14.0,2020.0,9
132.5,-14.0,2021.0,2
132.5,-14.0,2022.0,18
132.5,-14.0,2023.0,4
132.5,-14.0,2024.0,4
132.5,-13.5,2020.0,4
132.5,-13.5,2021.0,3
132.5,-13.5,2022.0,3
132.5,-13.5,2023.0,3
132.5,-13.5,2024.0,4
132.5,-13.0,2020.0,5
132.5,-13.0,2021.0,7
132.5,-13.0,2022.0,7
132.5,-13.0,2023.0,6
132.5,-13.0,2024.0,19
132.5,-12.5,2020.0,3
132.5,-12.5,2021.0,6
132.5,-12.5,2022.0,7
132.5,-12.5,2023.0,21
132.5,-12.5,2024.0,5
132.5,-12.0,2020.0,3
132.5,-12.0,2021.0,1
132.5,-12.0,2022.0,6
132.5,-11.5,2020.0,2
132.5,-11.5,2021.0,2
132.5,-11.5,2023.0,4
132.5,-11.5,2024.0,6
132.5,-11.0,2020.0,7
133.0,-31.5,2020.0,12
133.0,-31.0,2020.0,6
133.0,-25.0,2022.0,7
133.0,-24.0,2023.0,29
133.0,-23.5,2022.0,3
133.0,-23.5,2023.0,35
133.0,-23.0,2022.0,3
133.0,-23.0,2023.0,124
133.0,-22.5,2022.0,25
133.0,-22.5,2024.0,7
133.0,-22.0,2022.0,2
133.0,-22.0,2023.0,6
133.0,-22.0,2024.0,6
133.0,-21.5,2022.0,6
133.0,-21.5,2023.0,28
133.0,-21.5,2024.0,15
133.0,-21.0,2024.0,10
133.0,-20.5,2023.0,11
133.0,-20.0,2023.0,13
133.0,-19.5,2023.0,136
133.0,-19.0,2023.0,38
133.0,-18.5,2024.0,19
133.0,-18.0,2024.0,24
133.0,-17.5,2021.0,11
133.0,-17.5,2024.0,3
133.0,-17.0,2024.0,44
133.0,-16.5,2020.0,6
133.0,-16.0,2024.0,7
133.0,-15.5,2021.0,5
133.0,-15.5,2022.0,17
133.0,-15.0,2020.0,1
133.0,-15.0,2021.0,2
133.0,-15.0,2022.0,17
133.0,-15.0,2023.0,4
133.0,-15.0,2024.0,4
133.0,-14.5,2021.0,4
133.0,-14.5,2022.0,13
133.0,-14.5,2023.0,4
133.0,-14.5,2024.0,9
133.0,-14.0,2020.0,4
133.0,-14.0,2021.0,3
133.0,-14.0,2022.0,5
133.0,-14.0,2023.0,8
133.0,-14.0,2024.0,1
133.0,-13.5,2020.0,3
133.0,-13.5,2022.0,2
133.0,-13.5,2023.0,3
133.0,-13.5,2024.0,21
133.0,-13.0,2020.0,1
133.0,-13.0,2022.0,2
133.0,-13.0,2023.0,1
133.0,-12.5,2020.0,4
133.0,-12.5,2021.0,2
133.0,-12.5,2022.0,12
133.0,-12.5,2023.0,3
133.0,-12.5,2024.0,4
133.0,-12.0,2020.0,21
133.0,-12.0,2021.0,43
133.0,-12.0,2022.0,9
133.0,-12.0,2023.0,17
133.0,-12.0,2024.0,9
133.0,-11.5,2020.0,1
133.0,-11.5,2021.0,2
133.0,-11.5,2022.0,1
133.0,-11.5,2023.0,5
133.0,-11.5,2024.0,4
133.5,-24.0,2022.0,1
133.5,-24.0,2023.0,15
133.5,-24.0,2024.0,1
133.5,-23.5,2022.0,1
133.5,-23.5,2023.0,4
133.5,-23.0,2022.0,9
133.5,-23.0,2023.0,55
133.5,-22.5,2021.0,3
133.5,-22.0,2021.0,5
133.5,-22.0,2022.0,2
133.5,-22.0,2024.0,3
133.5,-21.5,2023.0,13
133.5,-20.5,2023.0,43
133.5,-20.5,2024.0,6
133.5,-20.0,2021.0,1
133.5,-20.0,2023.0,55
133.5,-19.5,2021.0,4
133.5,-19.5,2023.0,130
133.5,-19.5,2024.0,16
133.5,-19.0,2022.0,1
133.5,-19.0,2023.0,12
133.5,-19.0,2024.0,20
133.5,-18.5,2023.0,5
133.5,-18.5,2024.0,30
133.5,-18.0,2024.0,31
133.5,-17.5,2021.0,2
133.5,-17.5,2024.0,21
133.5,-17.0,2024.0,1
133.5,-16.5,2020.0,3
133.5,-16.5,2021.0,9
133.5,-16.5,2024.0,5
133.5,-16.0,2024.0,23
133.5,-15.5,2020.0,1
133.5,-15.5,2021.0,6
133.5,-15.5,2023.0,1
133.5,-15.5,2024.0,1
133.5,-15.0,2021.0,15
133.5,-15.0,2022.0,11
133.5,-15.0,2023.0,6
133.5,-14.5,2021.0,3
133.5,-14.5,2024.0,33
133.5,-14.0,2021.0,7
133.5,-14.0,2022.0,1
133.5,-14.0,2023.0,17
133.5,-14.0,2024.0,1
133.5,-13.5,2020.0,4
133.5,-13.5,2021.0,1
133.5,-13.5,2022.0,1
133.5,-13.5,2023.0,1
133.5,-13.5,2024.0,18
133.5,-13.0,2020.0,7
133.5,-13.0,2023.0,2
133.5,-13.0,2024.0,2
133.5,-12.5,2020.0,3
133.5,-12.5,2021.0,3
133.5,-12.5,2022.0,5
133.5,-12.5,2023.0,4
133.5,-12.5,2024.0,7
133.5,-12.0,2020.0,19
133.5,-12.0,2021.0,18
133.5,-12.0,2022.0,5
133.5,-12.0,2023.0,20
133.5,-12.0,2024.0,10
133.5,-11.5,2023.0,1
134.0,-32.5,2022.0,2
134.0,-32.0,2023.0,5
134.0,-31.5,2022.0,2
134.0,-25.5,2024.0,7
134.0,-24.0,2023.0,1
134.0,-23.5,2022.0,1
134.0,-23.5,2023.0,8
134.0,-23.0,2022.0,51
134.0,-23.0,2023.0,2
134.0,-22.5,2021.0,4
134.0,-22.0,2024.0,3
134.0,-21.5,2021.0,1
134.0,-21.5,2024.0,18
134.0,-21.0,2023.0,38
134.0,-21.0,2024.0,24
134.0,-20.5,2023.0,17
134.0,-20.5,2024.0,86
134.0,-20.0,2024.0,113
134.0,-19.5,2023.0,1
134.0,-19.5,2024.0,5
134.0,-19.0,2023.0,56
134.0,-19.0,2024.0,30
134.0,-18.5,2023.0,2
134.0,-18.5,2024.0,42
134.0,-18.0,2024.0,10
134.0,-17.5,2024.0,46
134.0,-17.0,2024.0,4
134.0,-16.5,2021.0,3
134.0,-16.5,2023.0,4
134.0,-16.5,2024.0,15
134.0,-16.0,2021.0,14
134.0,-16.0,2023.0,10
134.0,-16.0,2024.0,10
134.0,-15.5,2021.0,22
134.0,-15.5,2023.0,19
134.0,-15.5,2024.0,13
134.0,-15.0,2020.0,1
134.0,-15.0,2021.0,14
134.0,-15.0,2022.0,11
134.0,-15.0,2023.0,25
134.0,-15.0,2024.0,7
134.0,-14.5,2021.0,2
134.0,-14.5,2024.0,13
134.0,-14.0,2020.0,1
134.0,-14.0,2021.0,3
134.0,-14.0,2022.0,4
134.0,-14.0,2024.0,12
134.0,-13.5,2020.0,1
134.0,-13.5,2022.0,5
134.0,-13.5,2023.0,3
134.0,-13.5,2024.0,5
134.0,-13.0,2020.0,3
134.0,-13.0,2022.0,2
134.0,-13.0,2023.0,21
134.0,-13.0,2024.0,1
134.0,-12.5,2020.0,2
134.0,-12.5,2021.0,2
134.0,-12.5,2022.0,6
134.0,-12.5,2023.0,3
134.0,-12.5,2024.0,4
134.0,-12.0,2020.0,10
134.0,-12.0,2021.0,1
134.0,-12.0,2022.0,8
134.0,-12.0,2023.0,8
134.0,-12.0,2024.0,5
134.5,-33.0,2024.0,2
134.5,-24.0,2023.0,4
134.5,-23.5,2022.0,1
134.5,-23.5,2023.0,7
134.5,-23.5,2024.0,3
134.5,-23.0,2021.0,32
134.5,-23.0,2022.0,9
134.5,-23.0,2024.0,2
134.5,-22.5,2022.0,2
134.5,-22.0,2023.0,5
134.5,-22.0,2024.0,5
134.5,-21.5,2022.0,2
134.5,-21.5,2023.0,8
134.5,-21.5,2024.0,29
134.5,-21.0,2023.0,6
134.5,-21.0,2024.0,59
134.5,-20.5,2020.0,3
134.5,-20.5,2024.0,124
134.5,-20.0,2023.0,90
134.5,-20.0,2024.0,6
134.5,-19.5,2023.0,5
134.5,-19.5,2024.0,43
134.5,-19.0,2023.0,4
134.5,-19.0,2024.0,23
134.5,-18.5,2024.0,4
134.5,-18.0,2024.0,10
134.5,-17.5,2024.0,18
134.5,-17.0,2023.0,3
134.5,-17.0,2024.0,7
134.5,-16.5,2021.0,3
134.5,-16.5,2024.0,14
134.5,-16.0,2021.0,8
134.5,-16.0,2022.0,3
134.5,-16.0,2023.0,56
134.5,-16.0,2024.0,1
134.5,-15.5,2021.0,25
134.5,-15.5,2023.0,51
134.5,-15.5,2024.0,21
134.5,-15.0,2021.0,31
134.5,-15.0,2022.0,7
134.5,-15.0,2023.0,8
134.5,-15.0,2024.0,31
134.5,-14.5,2020.0,2
134.5,-14.5,2021.0,4
134.5,-14.5,2023.0,2
134.5,-14.5,2024.0,5
134.5,-14.0,2022.0,3
134.5,-14.0,2023.0,1
134.5,-14.0,2024.0,1
134.5,-13.5,2020.0,5
134.5,-13.5,2022.0,6
134.5,-13.5,2023.0,13
134.5,-13.5,2024.0,2
134.5,-13.0,2021.0,1
134.5,-13.0,2022.0,3
134.5,-13.0,2023.0,31
134.5,-13.0,2024.0,2
134.5,-12.5,2020.0,6
134.5,-12.5,2021.0,3
134.5,-12.5,2022.0,11
134.5,-12.5,2023.0,19
134.5,-12.5,2024.0,3
134.5,-12.0,2020.0,1
134.5,-12.0,2021.0,7
134.5,-12.0,2022.0,12
134.5,-12.0,2023.0,9
135.0,-33.5,2022.0,2
135.0,-33.0,2024.0,1
135.0,-23.5,2023.0,11
135.0,-23.0,2021.0,1
135.0,-23.0,2022.0,3
135.0,-22.0,2023.0,14
135.0,-21.0,2024.0,40
135.0,-20.5,2023.0,1
135.0,-20.5,2024.0,57
135.0,-20.0,2023.0,96
135.0,-20.0,2024.0,2
135.0,-19.5,2023.0,54
135.0,-19.5,2024.0,5
135.0,-19.0,2023.0,3
135.0,-19.0,2024.0,11
135.0,-18.0,2024.0,49
135.0,-17.5,2021.0,2
135.0,-17.5,2022.0,1
135.0,-17.5,2024.0,24
135.0,-17.0,2024.0,10
135.0,-16.5,2023.0,18
135.0,-16.5,2024.0,41
135.0,-16.0,2021.0,21
135.0,-16.0,2022.0,20
135.0,-16.0,2023.0,18
135.0,-16.0,2024.0,8
135.0,-15.5,2021.0,16
135.0,-15.5,2022.0,10
135.0,-15.5,2023.0,1
135.0,-15.5,2024.0,11
135.0,-15.0,2021.0,28
135.0,-15.0,2022.0,3
135.0,-15.0,2023.0,2
135.0,-15.0,2024.0,13
135.0,-14.5,2021.0,6
135.0,-14.5,2022.0,3
135.0,-14.5,2023.0,3
135.0,-14.5,2024.0,4
135.0,-14.0,2020.0,6
135.0,-14.0,2021.0,5
135.0,-14.0,2022.0,3
135.0,-14.0,2023.0,7
135.0,-14.0,2024.0,2
135.0,-13.5,2020.0,1
135.0,-13.5,2022.0,3
135.0,-13.5,2024.0,4
135.0,-13.0,2020.0,2
135.0,-13.0,2022.0,8
135.0,-13.0,2023.0,10
135.0,-13.0,2024.0,7
135.0,-12.5,2020.0,9
135.0,-12.5,2021.0,4
135.0,-12.5,2022.0,8
135.0,-12.5,2023.0,1
135.0,-12.5,2024.0,2
135.0,-12.0,2022.0,1
135.5,-34.5,2023.0,3
135.5,-34.0,2023.0,1
135.5,-33.5,2021.0,1
135.5,-33.0,2024.0,2
135.5,-24.5,2021.0,1
135.5,-23.5,2022.0,1
135.5,-23.5,2024.0,3
135.5,-23.0,2024.0,1
135.5,-21.5,2024.0,9
135.5,-21.0,2023.0,18
135.5,-21.0,2024.0,59
135.5,-20.5,2023.0,26
135.5,-20.5,2024.0,8
135.5,-20.0,2023.0,41
135.5,-19.5,2023.0,40
135.5,-19.5,2024.0,46
135.5,-19.0,2024.0,14
135.5,-18.5,2023.0,6
135.5,-18.5,2024.0,5
135.5,-17.5,2021.0,3
135.5,-17.5,2024.0,36
135.5,-17.0,2021.0,4
135.5,-17.0,2022.0,3
135.5,-17.0,2024.0,5
135.5,-16.5,2020.0,2
135.5,-16.5,2021.0,9
135.5,-16.5,2022.0,1
135.5,-16.5,2023.0,11
135.5,-16.5,2024.0,76
135.5,-16.0,2021.0,2
135.5,-16.0,2022.0,15
135.5,-16.0,2023.0,9
135.5,-16.0,2024.0,8
135.5,-15.5,2020.0,6
135.5,-15.5,2021.0,5
135.5,-15.5,2022.0,7
135.5,-15.5,2023.0,1
135.5,-15.5,2024.0,24
135.5,-15.0,2020.0,1
135.5,-15.0,2021.0,23
135.5,-15.0,2022.0,1
135.5,-15.0,2024.0,7
135.5,-14.5,2021.0,7
135.5,-14.5,2022.0,5
135.5,-14.0,2020.0,19
135.5,-14.0,2021.0,4
135.5,-14.0,2022.0,10
135.5,-14.0,2024.0,2
135.5,-13.5,2020.0,11
135.5,-13.5,2021.0,13
135.5,-13.5,2022.0,1
135.5,-13.5,2023.0,1
135.5,-13.5,2024.0,7
135.5,-13.0,2020.0,5
135.5,-13.0,2021.0,1
135.5,-13.0,2022.0,2
135.5,-13.0,2023.0,2
135.5,-13.0,2024.0,5
135.5,-12.5,2020.0,13
135.5,-12.5,2021.0,10
135.5,-12.5,2022.0,3
135.5,-12.5,2023.0,22
135.5,-12.5,2024.0,11
135.5,-12.0,2020.0,5
135.5,-12.0,2022.0,3
135.5,-12.0,2024.0,1
136.0,-35.0,2022.0,1
136.0,-35.0,2024.0,13
136.0,-34.5,2021.0,1
136.0,-34.0,2021.0,2
136.0,-34.0,2023.0,2
136.0,-33.0,2024.0,3
136.0,-32.0,2020.0,1
136.0,-21.5,2023.0,1
136.0,-21.5,2024.0,71
136.0,-21.0,2023.0,82
136.0,-21.0,2024.0,142
136.0,-20.5,2023.0,69
136.0,-20.5,2024.0,20
136.0,-20.0,2023.0,85
136.0,-20.0,2024.0,1
136.0,-19.5,2024.0,5
136.0,-18.0,2021.0,1
136.0,-18.0,2024.0,9
136.0,-17.5,2021.0,2
136.0,-17.5,2023.0,13
136.0,-17.0,2020.0,6
136.0,-17.0,2021.0,9
136.0,-17.0,2023.0,17
136.0,-17.0,2024.0,25
136.0,-16.5,2020.0,12
136.0,-16.5,2021.0,7
136.0,-16.5,2022.0,14
136.0,-16.5,2023.0,16
136.0,-16.5,2024.0,30
136.0,-16.0,2020.0,4
136.0,-16.0,2021.0,6
136.0,-16.0,2022.0,7
136.0,-16.0,2023.0,63
136.0,-16.0,2024.0,14
136.0,-15.5,2020.0,2
136.0,-15.5,2021.0,59
136.0,-15.5,2022.0,13
136.0,-15.5,2023.0,9
136.0,-15.5,2024.0,14
136.0,-15.0,2022.0,1
136.0,-14.0,2020.0,4
136.0,-14.0,2022.0,4
136.0,-14.0,2023.0,3
136.0,-14.0,2024.0,8
136.0,-13.5,2021.0,2
136.0,-13.0,2020.0,4
136.0,-13.0,2021.0,12
136.0,-13.0,2022.0,7
136.0,-13.0,2023.0,9
136.0,-13.0,2024.0,9
136.0,-12.5,2020.0,8
136.0,-12.5,2021.0,3
136.0,-12.5,2022.0,10
136.0,-12.5,2023.0,4
136.0,-12.5,2024.0,3
136.0,-12.0,2023.0,1
136.5,-36.0,2020.0,142
136.5,-35.5,2020.0,10
136.5,-33.0,2022.0,1
136.5,-21.5,2023.0,6
136.5,-21.0,2021.0,2
136.5,-21.0,2023.0,57
136.5,-21.0,2024.0,4
136.5,-20.5,2021.0,10
136.5,-20.5,2023.0,134
136.5,-20.5,2024.0,1
136.5,-20.0,2023.0,173
136.5,-19.5,2024.0,1
136.5,-18.5,2023.0,91
136.5,-18.0,2023.0,17
136.5,-18.0,2024.0,2
136.5,-17.5,2021.0,4
136.5,-17.5,2022.0,40
136.5,-17.5,2023.0,42
136.5,-17.5,2024.0,9
136.5,-17.0,2021.0,12
136.5,-17.0,2022.0,11
136.5,-17.0,2023.0,7
136.5,-17.0,2024.0,32
136.5,-16.5,2020.0,2
136.5,-16.5,2021.0,41
136.5,-16.5,2022.0,2
136.5,-16.5,2023.0,19
136.5,-16.5,2024.0,16
136.5,-16.0,2021.0,17
136.5,-16.0,2022.0,7
136.5,-16.0,2023.0,12
136.5,-16.0,2024.0,12
136.5,-15.5,2020.0,2
136.5,-15.5,2021.0,1
136.5,-15.5,2022.0,1
136.5,-14.5,2024.0,1
136.5,-14.0,2020.0,1
136.5,-14.0,2021.0,3
136.5,-14.0,2022.0,13
136.5,-14.0,2023.0,1
136.5,-14.0,2024.0,18
136.5,-13.0,2020.0,5
136.5,-13.0,2021.0,4
136.5,-12.5,2020.0,7
136.5,-12.5,2021.0,2
136.5,-12.5,2023.0,2
136.5,-12.5,2024.0,3
136.5,-12.0,2021.0,1
136.5,-12.0,2022.0,1
136.5,-12.0,2023.0,1
136.5,-12.0,2024.0,1
137.0,-36.0,2020.0,72
137.0,-36.0,2021.0,1
137.0,-36.0,2022.0,4
137.0,-36.0,2023.0,15
137.0,-36.0,2024.0,2
137.0,-35.5,2020.0,8
137.0,-35.5,2022.0,4
137.0,-35.5,2023.0,1
137.0,-35.0,2024.0,1
137.0,-33.5,2024.0,1
137.0,-32.5,2021.0,6
137.0,-32.5,2024.0,1
137.0,-22.0,2024.0,2
137.0,-21.5,2023.0,1
137.0,-21.0,2024.0,14
137.0,-20.5,2021.0,27
137.0,-20.5,2023.0,3
137.0,-20.0,2023.0,29
137.0,-19.0,2024.0,1
137.0,-18.5,2023.0,118
137.0,-18.5,2024.0,24
137.0,-18.0,2022.0,11
137.0,-18.0,2023.0,47
137.0,-18.0,2024.0,13
137.0,-17.5,2021.0,11
137.0,-17.5,2022.0,15
137.0,-17.5,2024.0,4
137.0,-17.0,2020.0,5
137.0,-17.0,2021.0,9
137.0,-17.0,2022.0,31
137.0,-17.0,2023.0,3
137.0,-17.0,2024.0,8
137.0,-16.5,2020.0,21
137.0,-16.5,2021.0,25
137.0,-16.5,2022.0,17
137.0,-16.5,2023.0,11
137.0,-16.5,2024.0,13
137.0,-16.0,2020.0,24
137.0,-16.0,2021.0,4
137.0,-16.0,2022.0,4
137.0,-16.0,2023.0,8
137.0,-15.5,2024.0,2
137.0,-14.5,2024.0,3
137.0,-14.0,2020.0,1
137.0,-14.0,2024.0,7
137.0,-12.5,2022.0,1
137.5,-36.0,2020.0,6
137.5,-36.0,2022.0,1
137.5,-36.0,2024.0,4
137.5,-35.5,2020.0,3
137.5,-32.5,2021.0,6
137.5,-21.0,2022.0,2
137.5,-21.0,2023.0,3
137.5,-21.0,2024.0,12
137.5,-20.0,2024.0,2
137.5,-19.0,2023.0,13
137.5,-19.0,2024.0,7
137.5,-18.5,2022.0,2
137.5,-18.5,2023.0,64
137.5,-18.5,2024.0,4
137.5,-18.0,2022.0,35
137.5,-18.0,2023.0,8
137.5,-18.0,2024.0,18
137.5,-17.5,2020.0,1
137.5,-17.5,2021.0,1
137.5,-17.5,2022.0,12
137.5,-17.5,2023.0,23
137.5,-17.0,2020.0,1
137.5,-17.0,2022.0,34
137.5,-17.0,2023.0,3
137.5,-17.0,2024.0,19
137.5,-16.5,2020.0,18
137.5,-16.5,2021.0,34
137.5,-16.5,2022.0,38
137.5,-16.5,2023.0,1
137.5,-16.5,2024.0,4
137.5,-16.0,2020.0,51
138.0,-34.5,2021.0,2
138.0,-34.5,2024.0,1
138.0,-34.0,2023.0,2
138.0,-20.0,2024.0,12
138.0,-19.0,2023.0,8
138.0,-19.0,2024.0,12
138.0,-18.5,2023.0,57
138.0,-18.5,2024.0,26
138.0,-18.0,2021.0,1
138.0,-18.0,2022.0,12
138.0,-18.0,2023.0,29
138.0,-18.0,2024.0,11
138.0,-17.5,2021.0,9
138.0,-17.5,2023.0,13
138.0,-17.5,2024.0,3
138.0,-17.0,2020.0,16
138.0,-17.0,2021.0,5
138.0,-17.0,2022.0,14
138.0,-17.0,2024.0,31
138.0,-16.5,2020.0,6
138.0,-16.5,2022.0,22
138.5,-35.5,2020.0,1
138.5,-35.5,2021.0,2
138.5,-35.5,2023.0,1
138.5,-34.5,2023.0,1
138.5,-34.0,2021.0,3
138.5,-34.0,2024.0,1
138.5,-33.5,2020.0,2
138.5,-33.5,2024.0,3
138.5,-21.5,2024.0,1
138.5,-21.0,2024.0,2
138.5,-20.5,2022.0,3
138.5,-20.5,2024.0,26
138.5,-20.0,2022.0,1
138.5,-20.0,2023.0,8
138.5,-20.0,2024.0,32
138.5,-19.5,2020.0,3
138.5,-19.5,2022.0,13
138.5,-19.5,2024.0,17
138.5,-19.0,2022.0,4
138.5,-19.0,2024.0,11
138.5,-18.5,2024.0,49
138.5,-18.0,2021.0,2
138.5,-18.0,2023.0,15
138.5,-18.0,2024.0,3
138.5,-17.5,2020.0,5
138.5,-17.5,2021.0,19
138.5,-17.5,2022.0,3
138.5,-17.5,2023.0,8
138.5,-17.5,2024.0,17
138.5,-17.0,2020.0,9
138.5,-17.0,2021.0,13
138.5,-17.0,2022.0,25
138.5,-17.0,2023.0,3
138.5,-16.5,2020.0,5
139.0,-35.5,2021.0,2
139.0,-35.5,2024.0,6
139.0,-34.0,2021.0,1
139.0,-34.0,2023.0,2
139.0,-34.0,2024.0,2
139.0,-33.5,2023.0,5
139.0,-26.5,2024.0,1
139.0,-21.0,2024.0,7
139.0,-20.5,2022.0,4
139.0,-20.5,2023.0,2
139.0,-20.5,2024.0,48
139.0,-20.0,2024.0,26
