longitude,latitude,year,count,avg_frp,total_frp,pct_night,pct_high_intensity
128.75,-16.25,2021,5,77.7,388.4,0.0,0.0
128.75,-15.75,2021,14,111.2,1556.9,0.0,14.3
128.75,-15.25,2021,6,63.5,381.0,0.0,0.0
129.25,-29.25,2021,29,130.9,3796.1,0.0,17.2
129.25,-27.75,2021,1,116.9,116.9,0.0,0.0
129.25,-21.25,2021,1,72.7,72.7,0.0,0.0
129.25,-20.25,2021,4,63.4,253.5,0.0,0.0
129.25,-19.75,2021,24,121.9,2924.7,0.0,12.5
129.25,-19.25,2021,59,129.2,7624.8,0.0,11.9
129.25,-18.75,2021,76,101.8,7738.8,2.6,9.2
129.25,-17.25,2021,2,130.4,260.8,0.0,0.0
129.25,-16.25,2021,13,98.1,1275.3,0.0,0.0
129.25,-15.75,2021,1,75.7,75.7,0.0,0.0
129.25,-15.25,2021,26,92.1,2395.5,0.0,3.8
129.25,-14.25,2021,4,58.8,235.1,0.0,0.0
129.75,-29.75,2021,1,139.8,139.8,0.0,0.0
129.75,-28.75,2021,6,133.9,803.7,0.0,0.0
129.75,-28.25,2021,8,114.9,918.9,0.0,0.0
129.75,-23.25,2021,2,74.4,148.9,0.0,0.0
129.75,-19.25,2021,2,88.5,176.9,0.0,0.0
129.75,-18.75,2021,22,109.1,2400.3,0.0,4.5
129.75,-16.25,2021,1,100.0,100.0,0.0,0.0
129.75,-15.75,2021,2,75.4,150.9,0.0,0.0
129.75,-15.25,2021,5,78.0,389.9,0.0,0.0
129.75,-14.25,2021,34,104.8,3562.1,0.0,5.9
129.75,-13.75,2021,17,85.5,1453.8,0.0,0.0
130.25,-28.25,2021,2,68.1,136.1,0.0,0.0
130.25,-23.75,2021,3,72.4,217.3,0.0,0.0
130.25,-23.25,2021,25,77.1,1927.5,0.0,0.0
130.25,-19.25,2021,5,102.5,512.5,0.0,0.0
130.25,-18.75,2021,23,122.8,2825.2,0.0,0.0
130.25,-18.25,2021,10,102.7,1026.9,0.0,0.0
130.25,-16.75,2021,3,58.2,174.5,0.0,0.0
130.25,-16.25,2021,3,79.5,238.6,0.0,0.0
130.25,-15.75,2021,10,88.8,887.6,0.0,0.0
130.25,-15.25,2021,19,65.1,1236.0,0.0,0.0
130.25,-14.75,2021,16,77.5,1240.5,0.0,0.0
130.25,-14.25,2021,26,86.4,2246.7,0.0,0.0
130.25,-13.75,2021,30,87.1,2612.7,0.0,3.3
130.25,-13.25,2021,18,79.6,1432.4,0.0,5.6
130.25,-12.75,2021,1,174.0,174.0,0.0,0.0
130.25,-11.75,2021,3,101.7,305.2,0.0,0.0
130.25,-11.25,2021,2,82.8,165.5,0.0,0.0
130.75,-29.75,2021,1,188.5,188.5,0.0,0.0
130.75,-23.75,2021,5,63.1,315.4,0.0,0.0
130.75,-23.25,2021,3,61.9,185.8,0.0,0.0
130.75,-22.75,2021,10,70.8,707.6,0.0,0.0
130.75,-19.75,2021,1,72.8,72.8,0.0,0.0
130.75,-19.25,2021,1,101.0,101.0,0.0,0.0
130.75,-18.25,2021,6,80.2,481.4,0.0,0.0
130.75,-17.75,2021,1,100.4,100.4,0.0,0.0
130.75,-17.25,2021,2,74.2,148.4,0.0,0.0
130.75,-16.75,2021,19,90.0,1709.2,0.0,0.0
130.75,-15.75,2021,1,50.6,50.6,0.0,0.0
130.75,-15.25,2021,6,86.5,519.2,0.0,0.0
130.75,-14.75,2021,19,80.8,1535.7,5.3,0.0
130.75,-14.25,2021,16,79.9,1279.2,0.0,0.0
130.75,-13.75,2021,5,60.0,300.2,0.0,0.0
130.75,-13.25,2021,20,93.9,1877.9,0.0,10.0
130.75,-12.75,2021,7,89.4,625.5,0.0,0.0
130.75,-11.75,2021,10,130.0,1299.8,0.0,0.0
130.75,-11.25,2021,20,113.2,2263.5,0.0,10.0
131.25,-24.75,2021,1,66.8,66.8,0.0,0.0
131.25,-24.25,2021,2,65.0,130.1,0.0,0.0
131.25,-23.25,2021,4,79.8,319.2,0.0,0.0
131.25,-22.75,2021,4,71.0,283.9,0.0,0.0
131.25,-18.75,2021,5,58.4,292.0,0.0,0.0
131.25,-16.75,2021,2,57.6,115.2,0.0,0.0
131.25,-15.25,2021,2,56.0,111.9,0.0,0.0
131.25,-14.75,2021,1,51.4,51.4,0.0,0.0
131.25,-14.25,2021,29,84.9,2462.4,0.0,3.4
131.25,-13.75,2021,7,145.4,1017.9,0.0,42.9
131.25,-13.25,2021,4,155.2,620.8,0.0,50.0
131.25,-12.75,2021,9,97.2,874.8,0.0,0.0
131.25,-12.25,2021,4,110.8,443.3,0.0,0.0
131.25,-11.75,2021,19,112.1,2129.8,0.0,10.5
131.25,-11.25,2021,16,108.6,1737.0,0.0,12.5
131.75,-23.75,2021,11,112.1,1232.9,0.0,0.0
131.75,-23.25,2021,5,77.3,386.6,0.0,0.0
131.75,-19.25,2021,1,134.4,134.4,0.0,0.0
131.75,-16.75,2021,3,104.1,312.4,0.0,0.0
131.75,-16.25,2021,5,110.7,553.6,0.0,20.0
131.75,-15.75,2021,1,81.8,81.8,0.0,0.0
131.75,-15.25,2021,15,83.2,1248.5,0.0,0.0
131.75,-14.75,2021,7,73.2,512.3,42.9,0.0
131.75,-14.25,2021,27,103.1,2783.4,3.7,0.0
131.75,-13.75,2021,11,62.1,683.4,0.0,0.0
131.75,-13.25,2021,18,90.1,1621.3,0.0,5.6
131.75,-12.75,2021,5,86.8,434.1,0.0,0.0
132.25,-23.75,2021,6,69.1,414.4,0.0,0.0
132.25,-23.25,2021,1,51.8,51.8,0.0,0.0
132.25,-22.75,2021,4,88.1,352.4,0.0,0.0
132.25,-22.25,2021,3,65.3,195.9,0.0,0.0
132.25,-17.25,2021,2,123.3,246.6,0.0,0.0
132.25,-16.75,2021,5,79.6,398.0,0.0,0.0
132.25,-16.25,2021,9,107.7,969.7,0.0,0.0
132.25,-15.75,2021,3,109.7,329.1,0.0,0.0
132.25,-15.25,2021,10,64.9,648.8,0.0,0.0
132.25,-14.75,2021,13,80.8,1049.8,7.7,0.0
132.25,-14.25,2021,5,72.1,360.4,0.0,0.0
132.25,-13.75,2021,4,79.7,318.6,0.0,0.0
132.25,-13.25,2021,7,75.4,528.1,0.0,0.0
132.25,-12.25,2021,2,86.8,173.7,0.0,0.0
132.25,-11.25,2021,1,119.5,119.5,0.0,0.0
132.75,-22.75,2021,2,79.3,158.7,0.0,0.0
132.75,-17.75,2021,1,58.1,58.1,0.0,0.0
132.75,-17.25,2021,14,106.8,1495.0,0.0,0.0
132.75,-15.75,2021,2,76.3,152.6,0.0,0.0
132.75,-14.75,2021,1,59.6,59.6,0.0,0.0
132.75,-14.25,2021,3,62.1,186.2,0.0,0.0
132.75,-13.25,2021,1,59.6,59.6,0.0,0.0
132.75,-12.75,2021,6,86.7,520.2,0.0,0.0
132.75,-12.25,2021,16,128.3,2053.1,0.0,18.8
132.75,-11.75,2021,18,126.7,2280.8,0.0,11.1
132.75,-11.25,2021,3,84.7,254.2,0.0,0.0
133.25,-22.75,2021,3,69.5,208.5,0.0,0.0
133.25,-22.25,2021,5,65.5,327.7,0.0,0.0
133.25,-19.75,2021,1,61.7,61.7,0.0,0.0
133.25,-19.25,2021,4,195.5,782.1,0.0,50.0
133.25,-17.75,2021,2,77.0,154.0,50.0,0.0
133.25,-16.75,2021,2,55.3,110.6,0.0,0.0
133.25,-16.25,2021,7,78.0,546.0,0.0,0.0
133.25,-15.25,2021,8,112.7,901.6,12.5,12.5
133.25,-14.75,2021,1,77.2,77.2,0.0,0.0
133.25,-14.25,2021,11,75.2,826.8,0.0,0.0
133.25,-13.75,2021,1,51.2,51.2,0.0,0.0
133.25,-12.75,2021,2,74.2,148.4,0.0,0.0
133.25,-12.25,2021,7,79.3,555.4,0.0,0.0
133.25,-11.75,2021,21,77.0,1617.9,0.0,0.0
133.75,-22.75,2021,2,62.5,124.9,0.0,0.0
133.75,-21.75,2021,1,89.7,89.7,0.0,0.0
133.75,-16.25,2021,4,90.3,361.4,0.0,0.0
133.75,-15.75,2021,10,86.6,866.5,0.0,0.0
133.75,-15.25,2021,20,79.4,1588.5,0.0,0.0
133.75,-14.75,2021,16,74.5,1192.6,0.0,0.0
133.75,-14.25,2021,4,128.3,513.3,0.0,25.0
133.75,-13.75,2021,2,67.6,135.2,0.0,0.0
133.75,-13.25,2021,1,58.7,58.7,0.0,0.0
133.75,-12.25,2021,3,70.7,212.1,0.0,0.0
133.75,-11.75,2021,2,113.8,227.6,0.0,0.0
134.25,-22.75,2021,33,73.7,2431.0,0.0,0.0
134.25,-22.25,2021,1,70.9,70.9,0.0,0.0
134.25,-16.25,2021,11,143.5,1578.5,0.0,18.2
134.25,-15.75,2021,16,87.7,1403.7,0.0,0.0
134.25,-15.25,2021,9,98.5,886.8,0.0,11.1
134.25,-14.75,2021,33,105.8,3493.0,0.0,6.1
134.25,-14.25,2021,1,149.7,149.7,0.0,0.0
134.25,-12.25,2021,7,69.2,484.2,0.0,0.0
134.75,-23.25,2021,1,96.1,96.1,0.0,0.0
134.75,-16.75,2021,2,90.8,181.7,0.0,0.0
134.75,-16.25,2021,1,69.0,69.0,0.0,0.0
134.75,-15.75,2021,36,101.6,3658.9,0.0,0.0
134.75,-15.25,2021,26,96.4,2505.7,0.0,7.7
134.75,-14.75,2021,10,106.0,1060.5,0.0,10.0
134.75,-12.75,2021,3,113.0,338.9,0.0,33.3
134.75,-12.25,2021,3,110.7,332.1,0.0,33.3
135.25,-24.25,2021,1,77.3,77.3,0.0,0.0
135.25,-17.25,2021,7,69.0,483.3,0.0,0.0
135.25,-16.75,2021,4,131.5,526.2,25.0,0.0
135.25,-16.25,2021,6,118.2,709.2,16.7,0.0
135.25,-15.75,2021,1,81.7,81.7,0.0,0.0
135.25,-15.25,2021,45,101.4,4562.4,0.0,6.7
135.25,-14.25,2021,10,153.0,1530.2,0.0,20.0
135.25,-13.75,2021,9,77.7,699.2,0.0,0.0
135.25,-12.75,2021,11,124.9,1373.5,0.0,9.1
135.25,-12.25,2021,1,161.2,161.2,0.0,0.0
135.75,-34.75,2021,1,68.9,68.9,0.0,0.0
135.75,-34.25,2021,2,153.0,306.0,0.0,0.0
135.75,-33.75,2021,1,608.0,608.0,0.0,100.0
135.75,-17.25,2021,3,68.1,204.3,0.0,0.0
135.75,-16.75,2021,16,94.8,1517.6,0.0,12.5
135.75,-16.25,2021,2,61.0,121.9,0.0,0.0
135.75,-15.75,2021,28,93.1,2605.7,0.0,7.1
135.75,-15.25,2021,25,83.0,2075.0,0.0,0.0
135.75,-14.25,2021,1,54.5,54.5,0.0,0.0
135.75,-13.75,2021,8,106.4,851.4,0.0,12.5
135.75,-13.25,2021,5,65.4,327.1,0.0,0.0
135.75,-12.75,2021,9,103.5,931.7,0.0,11.1
135.75,-12.25,2021,6,90.9,545.7,0.0,0.0
136.25,-20.75,2021,5,102.3,511.6,0.0,0.0
136.25,-17.75,2021,1,50.3,50.3,100.0,0.0
136.25,-17.25,2021,10,102.8,1027.6,0.0,0.0
136.25,-16.75,2021,26,91.0,2367.0,3.8,0.0
136.25,-16.25,2021,11,106.8,1174.7,0.0,9.1
136.25,-15.75,2021,22,96.9,2132.7,0.0,0.0
136.25,-13.25,2021,2,73.3,146.5,0.0,0.0
136.25,-12.75,2021,5,62.7,313.5,0.0,0.0
136.75,-20.75,2021,15,93.6,1404.1,13.3,6.7
136.75,-17.75,2021,2,69.4,138.8,0.0,0.0
136.75,-17.25,2021,5,173.7,868.7,0.0,40.0
136.75,-16.75,2021,19,92.8,1763.0,0.0,0.0
136.75,-16.25,2021,8,72.4,578.9,25.0,0.0
136.75,-15.75,2021,1,62.9,62.9,0.0,0.0
136.75,-14.25,2021,1,72.0,72.0,0.0,0.0
136.75,-13.75,2021,2,75.1,150.3,0.0,0.0
136.75,-12.75,2021,2,61.7,123.3,0.0,0.0
136.75,-12.25,2021,1,58.5,58.5,0.0,0.0
137.25,-35.75,2021,1,121.0,121.0,0.0,0.0
137.25,-32.25,2021,12,154.3,1851.8,0.0,16.7
137.25,-20.75,2021,8,87.6,700.6,12.5,0.0
137.25,-20.25,2021,11,139.6,1535.7,0.0,18.2
137.25,-17.75,2021,9,71.0,639.0,0.0,0.0
137.25,-16.75,2021,17,72.0,1224.8,0.0,0.0
137.25,-16.25,2021,30,93.6,2808.9,0.0,6.7
137.75,-34.75,2021,2,172.0,344.0,0.0,0.0
137.75,-17.75,2021,1,67.1,67.1,0.0,0.0
137.75,-17.25,2021,6,117.4,704.5,0.0,0.0
137.75,-16.75,2021,1,152.9,152.9,0.0,0.0
137.75,-16.25,2021,12,85.1,1021.4,0.0,8.3
138.25,-35.75,2021,1,66.0,66.0,100.0,0.0
138.25,-17.75,2021,6,66.7,400.0,16.7,0.0
138.25,-17.25,2021,11,73.9,813.4,0.0,0.0
138.25,-16.75,2021,3,179.7,539.0,0.0,33.3
138.75,-35.75,2021,1,84.0,84.0,0.0,0.0
138.75,-34.25,2021,4,54.7,218.7,0.0,0.0
138.75,-17.75,2021,5,110.2,550.8,0.0,0.0
138.75,-17.25,2021,11,81.2,893.2,0.0,9.1
138.75,-16.75,2021,12,154.9,1858.3,0.0,16.7
139.25,-35.75,2021,2,180.1,360.1,0.0,50.0
139.25,-21.75,2021,3,120.4,361.2,0.0,33.3
139.25,-19.25,2021,14,73.7,1032.4,0.0,0.0
139.75,-20.75,2021,10,121.4,1214.4,0.0,10.0
139.75,-20.25,2021,13,123.4,1603.6,0.0,7.7
139.75,-19.75,2021,3,80.8,242.3,0.0,0.0
140.25,-37.25,2021,2,72.1,144.2,0.0,0.0
140.25,-36.75,2021,7,79.3,555.4,0.0,0.0
140.25,-34.75,2021,1,156.0,156.0,0.0,0.0
140.25,-27.75,2021,5,121.2,605.8,0.0,0.0
140.25,-22.75,2021,2,60.7,121.5,0.0,0.0
140.25,-21.75,2021,3,113.8,341.5,0.0,0.0
140.25,-21.25,2021,2,256.0,511.9,0.0,100.0
140.25,-20.75,2021,7,114.6,802.1,0.0,0.0
140.25,-20.25,2021,11,68.4,752.4,0.0,0.0
140.25,-19.75,2021,1,309.2,309.2,0.0,100.0
140.75,-37.25,2021,6,114.4,686.6,0.0,0.0
140.75,-36.75,2021,5,94.0,469.9,0.0,0.0
140.75,-36.25,2021,5,164.3,821.7,0.0,20.0
140.75,-35.75,2021,6,216.6,1299.5,0.0,66.7
140.75,-34.25,2021,1,94.2,94.2,0.0,0.0
140.75,-22.25,2021,1,74.3,74.3,0.0,0.0
140.75,-21.75,2021,1,60.2,60.2,0.0,0.0
140.75,-19.75,2021,1,58.1,58.1,0.0,0.0
140.75,-17.75,2021,1,102.1,102.1,0.0,0.0
140.75,-17.25,2021,1,154.7,154.7,0.0,0.0
141.25,-37.25,2021,26,138.2,3592.2,0.0,19.2
141.25,-36.75,2021,12,105.5,1266.0,0.0,0.0
141.25,-36.25,2021,3,77.4,232.1,0.0,0.0
141.25,-35.75,2021,19,116.8,2220.0,0.0,10.5
141.25,-17.25,2021,1,200.0,200.0,0.0,0.0
141.75,-37.25,2021,2,144.2,288.3,0.0,0.0
141.75,-36.75,2021,2,97.9,195.8,0.0,0.0
141.75,-36.25,2021,1,125.7,125.7,0.0,0.0
141.75,-35.75,2021,3,72.0,216.1,0.0,0.0
141.75,-17.25,2021,1,129.7,129.7,0.0,0.0
141.75,-16.25,2021,5,106.7,533.4,40.0,20.0
141.75,-15.75,2021,3,109.5,328.6,0.0,33.3
141.75,-15.25,2021,9,79.0,711.4,0.0,0.0
141.75,-14.75,2021,2,77.2,154.4,0.0,0.0
141.75,-14.25,2021,1,92.8,92.8,0.0,0.0
141.75,-13.25,2021,4,100.7,402.8,0.0,25.0
141.75,-12.75,2021,1,88.5,88.5,0.0,0.0
141.75,-12.25,2021,1,78.6,78.6,0.0,0.0
142.25,-37.75,2021,4,102.7,410.7,0.0,0.0
142.25,-36.75,2021,9,138.4,1245.8,0.0,33.3
142.25,-34.25,2021,2,108.3,216.6,0.0,0.0
142.25,-22.75,2021,3,187.0,560.9,0.0,33.3
142.25,-21.75,2021,1,96.3,96.3,0.0,0.0
142.25,-19.75,2021,3,101.1,303.2,0.0,0.0
142.25,-19.25,2021,37,105.0,3884.1,0.0,8.1
142.25,-18.75,2021,21,88.6,1861.2,4.8,0.0
142.25,-18.25,2021,3,73.5,220.5,0.0,0.0
142.25,-17.75,2021,2,56.8,113.6,0.0,0.0
142.25,-17.25,2021,1,55.0,55.0,0.0,0.0
142.25,-16.75,2021,4,70.3,281.4,0.0,0.0
142.25,-16.25,2021,4,71.1,284.3,0.0,0.0
142.25,-15.75,2021,9,90.6,815.7,0.0,0.0
142.25,-15.25,2021,1,104.6,104.6,0.0,0.0
142.25,-14.75,2021,2,85.9,171.7,0.0,0.0
142.25,-14.25,2021,6,84.8,509.1,0.0,0.0
142.25,-13.75,2021,7,114.3,800.4,0.0,0.0
142.25,-12.75,2021,6,86.5,519.3,0.0,0.0
142.25,-12.25,2021,2,59.7,119.4,0.0,0.0
142.25,-11.75,2021,14,111.6,1562.8,0.0,7.1
142.75,-38.25,2021,2,384.0,768.0,0.0,100.0
142.75,-37.75,2021,11,129.9,1428.4,0.0,9.1
142.75,-37.25,2021,1,114.4,114.4,0.0,0.0
142.75,-36.75,2021,4,66.3,265.1,0.0,0.0
142.75,-34.75,2021,2,108.5,217.0,0.0,0.0
142.75,-33.75,2021,45,100.0,4501.3,11.1,2.2
142.75,-19.25,2021,1,51.5,51.5,0.0,0.0
142.75,-18.25,2021,4,75.4,301.7,0.0,0.0
142.75,-17.75,2021,1,57.4,57.4,0.0,0.0
142.75,-17.25,2021,12,109.0,1308.1,16.7,0.0
142.75,-16.75,2021,14,87.1,1218.7,0.0,0.0
142.75,-16.25,2021,3,62.9,188.7,0.0,0.0
142.75,-14.25,2021,7,158.4,1108.8,0.0,42.9
142.75,-13.25,2021,6,108.8,652.8,0.0,16.7
142.75,-12.75,2021,5,74.1,370.6,0.0,0.0
142.75,-11.75,2021,2,70.1,140.1,0.0,0.0
143.25,-38.25,2021,7,110.1,770.5,0.0,0.0
143.25,-37.75,2021,32,114.7,3671.5,0.0,12.5
143.25,-37.25,2021,5,120.4,601.8,0.0,20.0
143.25,-19.75,2021,2,74.3,148.7,0.0,0.0
143.25,-19.25,2021,16,81.7,1307.0,0.0,0.0
143.25,-17.25,2021,16,101.1,1617.8,0.0,12.5
143.25,-16.75,2021,12,92.4,1109.0,8.3,0.0
143.25,-16.25,2021,5,60.3,301.6,0.0,0.0
143.25,-15.75,2021,8,141.2,1129.4,0.0,37.5
143.25,-13.75,2021,2,60.3,120.6,0.0,0.0
143.25,-13.25,2021,1,99.2,99.2,0.0,0.0
143.75,-38.25,2021,10,113.5,1134.8,0.0,10.0
143.75,-37.75,2021,9,134.7,1211.9,0.0,44.4
143.75,-37.25,2021,3,81.6,244.7,0.0,0.0
143.75,-36.75,2021,1,68.3,68.3,0.0,0.0
143.75,-36.25,2021,1,144.2,144.2,0.0,0.0
143.75,-35.25,2021,1,78.0,78.0,0.0,0.0
143.75,-20.25,2021,4,79.9,319.5,0.0,0.0
143.75,-19.75,2021,10,97.1,971.0,0.0,0.0
143.75,-18.75,2021,1,91.1,91.1,0.0,0.0
143.75,-17.25,2021,2,64.1,128.2,0.0,0.0
143.75,-15.25,2021,4,85.1,340.4,0.0,0.0
143.75,-14.75,2021,3,126.7,380.1,0.0,0.0
144.25,-38.25,2021,3,147.6,442.7,0.0,0.0
144.25,-36.75,2021,2,67.3,134.6,0.0,0.0
144.25,-35.25,2021,8,129.4,1035.3,0.0,12.5
144.25,-16.75,2021,4,119.4,477.6,0.0,0.0
144.25,-15.75,2021,15,112.7,1691.2,0.0,0.0
144.25,-15.25,2021,1,148.6,148.6,0.0,0.0
144.25,-14.75,2021,11,87.0,956.5,0.0,0.0
144.25,-14.25,2021,2,91.1,182.3,0.0,0.0
144.75,-36.75,2021,12,95.6,1146.9,0.0,0.0
144.75,-36.25,2021,5,100.7,503.4,0.0,0.0
144.75,-35.75,2021,1,168.2,168.2,0.0,0.0
144.75,-35.25,2021,7,149.3,1045.3,0.0,14.3
144.75,-34.25,2021,1,76.8,76.8,0.0,0.0
144.75,-19.25,2021,1,51.3,51.3,0.0,0.0
144.75,-18.75,2021,1,55.9,55.9,0.0,0.0
144.75,-18.25,2021,14,115.4,1615.2,0.0,14.3
144.75,-17.25,2021,2,64.6,129.3,0.0,0.0
144.75,-16.25,2021,1,178.3,178.3,0.0,0.0
144.75,-15.75,2021,2,60.0,120.0,0.0,0.0
144.75,-14.25,2021,2,155.6,311.1,0.0,0.0
145.25,-41.25,2021,1,54.1,54.1,0.0,0.0
145.25,-36.75,2021,1,75.7,75.7,0.0,0.0
145.25,-36.25,2021,3,119.0,356.9,0.0,0.0
145.25,-35.75,2021,1,257.9,257.9,0.0,100.0
145.25,-35.25,2021,2,149.6,299.1,0.0,50.0
145.25,-34.25,2021,3,203.9,611.8,0.0,33.3
145.25,-22.25,2021,2,50.2,100.3,0.0,0.0
145.25,-21.75,2021,3,69.0,207.0,0.0,0.0
145.25,-21.25,2021,3,58.4,175.1,0.0,0.0
145.25,-20.75,2021,8,65.1,520.9,87.5,0.0
145.25,-18.25,2021,2,60.2,120.4,0.0,0.0
145.25,-16.75,2021,1,91.2,91.2,0.0,0.0
145.25,-16.25,2021,5,56.4,282.2,0.0,0.0
145.25,-15.75,2021,1,206.8,206.8,0.0,100.0
145.75,-41.75,2021,3,71.9,215.7,0.0,0.0
145.75,-37.75,2021,2,82.8,165.6,0.0,0.0
145.75,-36.75,2021,2,71.0,142.1,0.0,0.0
145.75,-36.25,2021,14,141.5,1980.6,0.0,14.3
145.75,-35.75,2021,25,123.4,3083.8,0.0,20.0
145.75,-35.25,2021,9,100.2,901.4,0.0,0.0
145.75,-34.75,2021,9,169.7,1527.3,0.0,22.2
145.75,-34.25,2021,17,139.0,2363.4,0.0,23.5
145.75,-33.75,2021,2,94.6,189.2,0.0,0.0
145.75,-33.25,2021,2,72.0,144.0,0.0,0.0
145.75,-31.75,2021,1,74.8,74.8,0.0,0.0
145.75,-26.25,2021,1,53.4,53.4,0.0,0.0
145.75,-25.25,2021,1,51.8,51.8,0.0,0.0
145.75,-23.25,2021,11,103.7,1140.2,0.0,0.0
145.75,-22.25,2021,3,90.1,270.3,0.0,0.0
145.75,-21.75,2021,4,390.5,1562.0,0.0,100.0
145.75,-20.75,2021,1,54.5,54.5,0.0,0.0
145.75,-18.75,2021,1,93.1,93.1,0.0,0.0
146.25,-38.25,2021,1,67.0,67.0,0.0,0.0
146.25,-37.75,2021,3,88.9,266.6,0.0,0.0
146.25,-37.25,2021,1,94.4,94.4,0.0,0.0
146.25,-36.25,2021,4,105.2,420.7,0.0,0.0
146.25,-35.75,2021,37,114.8,4246.0,0.0,5.4
146.25,-35.25,2021,2,78.0,156.0,0.0,0.0
146.25,-34.75,2021,4,86.9,347.5,0.0,0.0
146.25,-34.25,2021,11,149.8,1648.1,0.0,36.4
146.25,-33.75,2021,2,150.9,301.7,0.0,0.0
146.25,-32.75,2021,22,159.0,3497.0,0.0,31.8
146.25,-32.25,2021,1,94.9,94.9,0.0,0.0
146.25,-24.25,2021,2,89.5,179.0,0.0,0.0
146.25,-23.75,2021,7,94.8,663.6,0.0,0.0
146.25,-22.75,2021,7,85.7,599.9,0.0,0.0
146.25,-20.25,2021,1,65.0,65.0,0.0,0.0
146.25,-19.25,2021,1,118.8,118.8,0.0,0.0
146.75,-43.25,2021,2,200.8,401.7,0.0,50.0
146.75,-42.75,2021,1,177.5,177.5,0.0,0.0
146.75,-42.25,2021,4,91.2,365.0,0.0,0.0
146.75,-41.25,2021,1,73.3,73.3,0.0,0.0
146.75,-38.25,2021,2,81.6,163.2,0.0,0.0
146.75,-36.75,2021,1,87.7,87.7,0.0,0.0
146.75,-35.75,2021,13,106.9,1390.3,0.0,7.7
146.75,-35.25,2021,12,98.5,1182.6,0.0,0.0
146.75,-34.75,2021,2,73.9,147.8,0.0,0.0
146.75,-34.25,2021,3,64.8,194.2,0.0,0.0
146.75,-33.75,2021,2,150.8,301.6,0.0,0.0
146.75,-33.25,2021,16,103.8,1660.5,0.0,0.0
146.75,-32.75,2021,5,117.3,586.7,0.0,0.0
146.75,-32.25,2021,1,133.9,133.9,0.0,0.0
146.75,-30.75,2021,1,50.9,50.9,0.0,0.0
146.75,-26.75,2021,1,51.2,51.2,0.0,0.0
146.75,-25.25,2021,6,188.1,1128.6,0.0,50.0
146.75,-24.25,2021,4,64.6,258.3,0.0,0.0
146.75,-23.25,2021,1,106.6,106.6,0.0,0.0
146.75,-20.25,2021,1,58.5,58.5,0.0,0.0
147.25,-38.25,2021,2,89.1,178.2,0.0,0.0
147.25,-35.75,2021,1,275.7,275.7,0.0,100.0
147.25,-35.25,2021,3,89.6,268.7,0.0,0.0
147.25,-34.75,2021,18,99.0,1782.6,0.0,0.0
147.25,-34.25,2021,10,74.0,740.5,0.0,0.0
147.25,-33.75,2021,12,104.8,1257.1,0.0,8.3
147.25,-33.25,2021,7,129.6,907.0,0.0,14.3
147.25,-32.75,2021,11,90.7,997.4,0.0,0.0
147.25,-32.25,2021,10,209.3,2093.3,0.0,40.0
147.25,-31.75,2021,5,130.5,652.3,0.0,20.0
147.25,-26.75,2021,4,95.3,381.0,0.0,0.0
147.25,-26.25,2021,1,73.6,73.6,0.0,0.0
147.25,-25.75,2021,2,137.0,273.9,0.0,0.0
147.25,-24.75,2021,1,58.6,58.6,0.0,0.0
147.25,-23.75,2021,1,88.4,88.4,0.0,0.0
147.25,-22.75,2021,15,82.6,1239.6,0.0,6.7
147.75,-42.25,2021,1,98.3,98.3,0.0,0.0
147.75,-41.25,2021,4,95.0,379.9,0.0,0.0
147.75,-35.25,2021,2,76.8,153.7,0.0,0.0
147.75,-34.75,2021,33,115.5,3813.0,0.0,12.1
147.75,-34.25,2021,26,107.2,2787.6,0.0,3.8
147.75,-33.75,2021,4,78.9,315.8,0.0,0.0
147.75,-33.25,2021,2,72.0,144.0,0.0,0.0
147.75,-32.75,2021,6,88.2,529.3,0.0,0.0
147.75,-32.25,2021,9,90.6,815.3,0.0,0.0
147.75,-25.25,2021,3,96.0,288.1,0.0,0.0
147.75,-24.25,2021,1,90.3,90.3,0.0,0.0
148.25,-40.25,2021,1,72.4,72.4,0.0,0.0
148.25,-35.75,2021,9,107.3,965.8,0.0,0.0
148.25,-35.25,2021,1,52.6,52.6,0.0,0.0
148.25,-34.75,2021,1,60.6,60.6,0.0,0.0
148.25,-34.25,2021,8,103.2,825.8,0.0,25.0
148.25,-33.75,2021,7,91.8,642.8,0.0,14.3
148.25,-33.25,2021,10,75.5,755.0,0.0,0.0
148.25,-32.75,2021,1,114.1,114.1,0.0,0.0
148.25,-32.25,2021,4,95.1,380.6,0.0,0.0
148.25,-31.75,2021,2,78.1,156.1,0.0,0.0
148.25,-29.25,2021,3,141.5,424.5,0.0,33.3
148.25,-27.25,2021,5,85.9,429.7,0.0,0.0
148.25,-26.75,2021,1,73.3,73.3,0.0,0.0
148.25,-25.25,2021,29,103.2,2991.5,0.0,0.0
148.25,-24.75,2021,4,123.0,492.1,0.0,0.0
148.25,-24.25,2021,2,83.7,167.3,0.0,0.0
148.25,-20.75,2021,3,69.3,208.0,0.0,0.0
148.75,-37.25,2021,1,214.7,214.7,0.0,100.0
148.75,-34.75,2021,1,110.8,110.8,0.0,0.0
148.75,-34.25,2021,4,74.2,296.9,0.0,0.0
148.75,-33.75,2021,10,113.9,1138.8,0.0,10.0
148.75,-33.25,2021,3,101.8,305.5,0.0,0.0
148.75,-32.75,2021,1,79.6,79.6,0.0,0.0
148.75,-32.25,2021,6,172.1,1032.5,0.0,33.3
